movement_id,vessel_call_id,container_no,container_size,move_type,equipment_id,shift_id,customer_id,terminal_id,move_start_time,move_end_time,is_reefer,weight_tons
21506,152,COSU9134079,40ft,Load,1,2,1,1,2025-05-17 19:27:45.061,2025-05-17 19:31:15.061,0,13.45
21507,152,MSCU6043153,40ft,Discharge,5,3,1,1,2025-05-17 02:46:45.061,2025-05-17 02:48:29.061,0,22.34
21508,152,COSU7999182,40ft,Load,11,1,1,1,2025-05-17 06:55:45.061,2025-05-17 06:58:48.061,0,22.21
21509,153,MSCU7312416,45ft,Shift,11,1,5,1,2025-05-17 09:49:51.845,2025-05-17 09:52:52.845,0,31.96
21510,153,MSKU7598301,40HC,Discharge,5,2,5,1,2025-05-17 21:33:51.845,2025-05-17 21:35:35.845,0,21.82
21511,153,EGLV5786727,45ft,Load,11,2,5,1,2025-05-18 18:45:51.845,2025-05-18 18:47:23.845,0,26.03
21512,153,MSCU8517416,40ft,Discharge,1,2,5,1,2025-05-18 20:48:51.845,2025-05-18 20:51:29.845,0,31.2
21513,153,HLXU4777918,40ft,Discharge,11,2,5,1,2025-05-18 21:17:51.845,2025-05-18 21:20:29.845,0,30.97
21514,153,MSKU3022363,40ft,Discharge,6,1,5,1,2025-05-17 11:15:51.845,2025-05-17 11:18:32.845,0,20.36
21515,153,CMAU9617427,20ft,Discharge,1,3,5,1,2025-05-18 23:29:51.845,2025-05-18 23:32:37.845,0,7.49
21516,153,MSKU9987321,40ft,Load,2,2,5,1,2025-05-18 14:49:51.845,2025-05-18 14:53:18.845,1,13.28
21517,153,COSU7270581,40ft,Load,11,3,5,1,2025-05-18 00:03:51.845,2025-05-18 00:07:27.845,1,24.49
21518,153,EGLV5995718,20ft,Discharge,5,2,5,1,2025-05-17 20:16:51.845,2025-05-17 20:18:51.845,0,14.92
21519,153,COSU7735690,20ft,Discharge,5,3,5,1,2025-05-18 03:25:51.845,2025-05-18 03:29:11.845,0,22.29
21520,153,COSU8815779,40ft,Load,2,2,5,1,2025-05-17 17:56:51.845,2025-05-17 17:58:46.845,0,20.44
21521,153,MSKU8847033,40ft,Discharge,1,1,5,1,2025-05-18 07:38:51.845,2025-05-18 07:42:22.845,0,27.9
21522,153,EGLV9627623,40ft,Shift,6,1,5,1,2025-05-18 10:12:51.845,2025-05-18 10:15:12.845,0,14.99
21523,153,CMAU8833010,40ft,Discharge,11,2,5,1,2025-05-18 15:02:51.845,2025-05-18 15:05:42.845,0,4.81
21524,153,EGLV2612490,40HC,Load,5,2,5,1,2025-05-18 20:47:51.845,2025-05-18 20:50:01.845,0,17.61
21525,153,ONEU8154877,20ft,Restow,11,2,5,1,2025-05-17 17:05:51.845,2025-05-17 17:08:33.845,1,21.67
21526,153,MSCU2392092,40ft,Discharge,6,2,5,1,2025-05-18 18:58:51.845,2025-05-18 19:00:33.845,0,4.23
21527,153,MSCU7627993,20ft,Discharge,1,2,5,1,2025-05-18 20:24:51.845,2025-05-18 20:26:07.845,0,6.06
21528,153,MSCU9749935,40ft,Discharge,1,3,5,1,2025-05-17 23:39:51.845,2025-05-17 23:42:20.845,0,21.22
21529,153,EGLV9622416,40ft,Load,6,3,5,1,2025-05-18 22:20:51.845,2025-05-18 22:22:54.845,1,7.69
21530,153,COSU1279490,20ft,Shift,1,3,5,1,2025-05-18 23:59:51.845,2025-05-19 00:02:38.845,0,9.81
21531,153,CMAU8226258,40ft,Load,2,2,5,1,2025-05-18 15:27:51.845,2025-05-18 15:29:04.845,0,13.35
21532,153,EGLV7701161,40ft,Discharge,1,1,5,1,2025-05-18 12:15:51.845,2025-05-18 12:17:08.845,0,14.02
21533,153,EGLV7575286,40ft,Load,6,1,5,1,2025-05-18 09:39:51.845,2025-05-18 09:43:23.845,0,20.38
21534,153,EGLV3346278,40ft,Load,5,2,5,1,2025-05-17 18:47:51.845,2025-05-17 18:51:14.845,0,4.88
21535,153,COSU6072013,40ft,Discharge,6,2,5,1,2025-05-18 14:07:51.845,2025-05-18 14:09:20.845,0,6.15
21536,153,HLXU2211618,40HC,Discharge,1,1,5,1,2025-05-18 13:04:51.845,2025-05-18 13:06:42.845,0,18.78
21537,153,ONEU8246128,40ft,Discharge,6,1,5,1,2025-05-18 06:21:51.845,2025-05-18 06:24:24.845,0,11.61
21538,153,MSKU8220457,40HC,Load,5,2,5,1,2025-05-18 15:08:51.845,2025-05-18 15:11:38.845,0,27.56
21539,153,ONEU7557618,20ft,Load,2,3,5,1,2025-05-19 01:14:51.845,2025-05-19 01:16:55.845,0,23.59
21540,153,MSKU1557356,20ft,Shift,1,3,5,1,2025-05-18 00:51:51.845,2025-05-18 00:53:39.845,0,22.98
21541,153,COSU4695592,40ft,Load,11,1,5,1,2025-05-18 08:27:51.845,2025-05-18 08:30:28.845,0,31.83
21542,153,EGLV2654992,40ft,Restow,2,3,5,1,2025-05-18 05:53:51.845,2025-05-18 05:57:06.845,0,9.11
21543,153,COSU4823918,40HC,Load,6,2,5,1,2025-05-17 20:22:51.845,2025-05-17 20:25:14.845,0,4.84
21544,153,EGLV4739158,20ft,Discharge,5,3,5,1,2025-05-19 01:27:51.845,2025-05-19 01:30:18.845,0,11.18
21545,153,MSCU6907267,45ft,Discharge,2,1,5,1,2025-05-17 09:04:51.845,2025-05-17 09:07:39.845,0,15.14
21546,153,EGLV8862729,20ft,Load,2,3,5,1,2025-05-18 02:04:51.845,2025-05-18 02:06:51.845,1,10.77
21547,153,HLXU8439639,40ft,Load,11,3,5,1,2025-05-17 23:13:51.845,2025-05-17 23:16:40.845,0,5.78
21548,153,EGLV5845128,40ft,Discharge,5,2,5,1,2025-05-18 18:03:51.845,2025-05-18 18:05:55.845,0,24.15
21549,153,HLXU3654141,40ft,Discharge,2,2,5,1,2025-05-17 16:50:51.845,2025-05-17 16:53:31.845,1,19.47
21550,153,EGLV3837620,20ft,Load,11,2,5,1,2025-05-17 20:47:51.845,2025-05-17 20:49:02.845,0,4.61
21551,153,ONEU8245841,40ft,Discharge,6,1,5,1,2025-05-18 13:56:51.845,2025-05-18 13:59:52.845,0,8.87
21552,153,MSKU7054227,40ft,Discharge,6,2,5,1,2025-05-18 18:24:51.845,2025-05-18 18:26:30.845,0,7.69
21553,153,MSKU2734142,20ft,Restow,5,2,5,1,2025-05-17 20:22:51.845,2025-05-17 20:24:03.845,0,7.33
21554,153,EGLV8289999,40ft,Shift,11,1,5,1,2025-05-17 13:14:51.845,2025-05-17 13:18:14.845,0,18.63
21555,153,COSU2444797,40ft,Load,2,2,5,1,2025-05-18 17:20:51.845,2025-05-18 17:23:06.845,0,8.98
21556,153,EGLV7832340,20ft,Discharge,6,3,5,1,2025-05-18 02:19:51.845,2025-05-18 02:22:33.845,0,22.79
21557,153,ONEU5969266,40ft,Discharge,2,1,5,1,2025-05-17 13:49:51.845,2025-05-17 13:51:09.845,0,4.35
21558,153,MSCU3710430,20ft,Discharge,1,2,5,1,2025-05-18 17:32:51.845,2025-05-18 17:36:11.845,0,21.72
21559,153,ONEU7592279,20ft,Discharge,1,1,5,1,2025-05-18 12:28:51.845,2025-05-18 12:30:52.845,0,6.42
21560,153,MSCU4722174,40ft,Discharge,5,2,5,1,2025-05-18 19:37:51.845,2025-05-18 19:41:08.845,0,23.67
21561,153,ONEU1106156,20ft,Discharge,5,1,5,1,2025-05-18 13:00:51.845,2025-05-18 13:03:16.845,0,20.75
21562,153,MSKU2360398,40ft,Load,11,1,5,1,2025-05-18 07:50:51.845,2025-05-18 07:53:59.845,0,30.79
21563,153,CMAU8480092,20ft,Discharge,6,2,5,1,2025-05-18 18:01:51.845,2025-05-18 18:03:08.845,0,18.09
21564,153,EGLV9080354,20ft,Load,6,2,5,1,2025-05-17 15:49:51.845,2025-05-17 15:51:32.845,0,23.27
21565,153,MSCU6674020,40ft,Discharge,6,2,5,1,2025-05-18 17:43:51.845,2025-05-18 17:46:03.845,0,15.85
21566,153,CMAU8201938,20ft,Load,11,3,5,1,2025-05-17 22:44:51.845,2025-05-17 22:46:59.845,0,14.24
21567,153,CMAU4118232,40ft,Load,11,3,5,1,2025-05-17 23:16:51.845,2025-05-17 23:19:14.845,0,12.48
21568,153,EGLV3012619,20ft,Discharge,6,3,5,1,2025-05-17 22:02:51.845,2025-05-17 22:05:14.845,0,11.59
21569,153,MSKU1450791,40ft,Load,5,1,5,1,2025-05-18 09:53:51.845,2025-05-18 09:55:40.845,0,6.27
21570,153,EGLV2351733,40ft,Load,2,1,5,1,2025-05-18 10:25:51.845,2025-05-18 10:27:31.845,0,4.09
21571,153,HLXU2841522,20ft,Discharge,11,2,5,1,2025-05-18 20:08:51.845,2025-05-18 20:12:22.845,0,10.94
21572,153,MSCU6402414,40ft,Load,11,2,5,1,2025-05-18 14:36:51.845,2025-05-18 14:40:16.845,0,7.21
21573,153,ONEU4179822,40ft,Shift,2,1,5,1,2025-05-18 11:31:51.845,2025-05-18 11:33:13.845,0,28.41
21574,153,MSKU1253241,40HC,Discharge,11,3,5,1,2025-05-18 00:39:51.845,2025-05-18 00:42:04.845,0,18.76
21575,153,COSU5291550,20ft,Discharge,5,2,5,1,2025-05-18 18:26:51.845,2025-05-18 18:28:08.845,0,6.86
21576,153,EGLV8886712,20ft,Load,1,1,5,1,2025-05-18 06:21:51.845,2025-05-18 06:25:20.845,1,20.49
21577,153,EGLV1908875,40ft,Discharge,1,2,5,1,2025-05-17 18:36:51.845,2025-05-17 18:40:07.845,0,16.08
21578,153,MSKU9957685,20ft,Discharge,11,2,5,1,2025-05-17 19:32:51.845,2025-05-17 19:34:39.845,0,3.31
21579,153,MSCU7983109,40HC,Load,5,3,5,1,2025-05-18 03:08:51.845,2025-05-18 03:11:04.845,0,14.69
21580,153,COSU8850432,40ft,Discharge,1,1,5,1,2025-05-18 11:36:51.845,2025-05-18 11:38:48.845,1,25.65
21581,153,EGLV8379359,20ft,Discharge,11,1,5,1,2025-05-18 13:40:51.845,2025-05-18 13:42:49.845,0,17.93
21582,153,COSU9671655,20ft,Load,1,2,5,1,2025-05-18 14:45:51.845,2025-05-18 14:47:18.845,0,2.29
21583,153,CMAU2938761,40ft,Discharge,1,3,5,1,2025-05-18 01:32:51.845,2025-05-18 01:34:04.845,0,20.29
21584,153,HLXU3698141,40ft,Discharge,6,3,5,1,2025-05-18 02:13:51.845,2025-05-18 02:16:48.845,0,12.01
21585,153,EGLV9681467,20ft,Discharge,1,2,5,1,2025-05-18 17:11:51.845,2025-05-18 17:15:06.845,0,13.75
21586,153,EGLV8519868,40ft,Load,5,1,5,1,2025-05-18 11:03:51.845,2025-05-18 11:06:57.845,0,10.63
21587,153,MSKU3174878,40ft,Discharge,6,2,5,1,2025-05-17 16:00:51.845,2025-05-17 16:04:20.845,0,11.26
21588,153,HLXU8565696,40HC,Load,1,2,5,1,2025-05-18 20:46:51.845,2025-05-18 20:49:34.845,0,28.75
21589,153,CMAU8580049,40ft,Load,5,3,5,1,2025-05-18 04:10:51.845,2025-05-18 04:14:01.845,0,31.74
21590,153,MSCU5053834,40ft,Discharge,2,1,5,1,2025-05-18 06:29:51.845,2025-05-18 06:33:17.845,1,13.88
21591,153,CMAU7735903,40ft,Load,5,1,5,1,2025-05-18 09:40:51.845,2025-05-18 09:42:55.845,0,21.83
21592,153,COSU9638082,20ft,Discharge,5,2,5,1,2025-05-18 14:05:51.845,2025-05-18 14:07:24.845,0,11.07
21593,153,HLXU1345097,40ft,Discharge,6,3,5,1,2025-05-18 22:27:51.845,2025-05-18 22:31:02.845,0,4.64
21594,153,ONEU5686820,40ft,Discharge,6,3,5,1,2025-05-17 22:34:51.845,2025-05-17 22:37:01.845,0,10.96
21595,153,HLXU5435454,40ft,Load,11,1,5,1,2025-05-17 09:55:51.845,2025-05-17 09:57:26.845,0,13.14
21596,153,MSCU7302570,20ft,Load,1,2,5,1,2025-05-18 20:36:51.845,2025-05-18 20:38:49.845,0,13.15
21597,153,MSCU1935144,40HC,Discharge,5,2,5,1,2025-05-18 20:40:51.845,2025-05-18 20:42:40.845,1,31.08
21598,153,MSKU4605280,40ft,Discharge,6,3,5,1,2025-05-18 05:53:51.845,2025-05-18 05:55:35.845,1,11.77
21599,153,HLXU2175618,40ft,Discharge,2,2,5,1,2025-05-18 18:31:51.845,2025-05-18 18:35:09.845,0,30.36
21600,153,EGLV3854513,20ft,Discharge,11,2,5,1,2025-05-18 17:42:51.845,2025-05-18 17:45:39.845,0,8.08
21601,153,MSCU4775287,40ft,Load,6,1,5,1,2025-05-18 11:36:51.845,2025-05-18 11:38:54.845,0,21.55
21602,153,HLXU4851512,20ft,Discharge,2,3,5,1,2025-05-18 22:31:51.845,2025-05-18 22:33:52.845,0,14.92
21603,153,HLXU3977446,20ft,Load,2,3,5,1,2025-05-18 22:18:51.845,2025-05-18 22:22:10.845,0,2.97
21604,153,MSKU7574676,40ft,Load,6,2,5,1,2025-05-18 20:22:51.845,2025-05-18 20:26:29.845,0,17.46
21605,153,MSCU9098913,40ft,Load,11,2,5,1,2025-05-18 16:40:51.845,2025-05-18 16:44:21.845,0,10.97
21606,153,MSKU8983518,40ft,Restow,6,1,5,1,2025-05-18 11:24:51.845,2025-05-18 11:28:18.845,0,22.04
21607,153,CMAU9633014,45ft,Shift,5,3,5,1,2025-05-19 00:29:51.845,2025-05-19 00:32:47.845,0,18.21
21608,153,EGLV1461703,40ft,Discharge,5,1,5,1,2025-05-17 12:28:51.845,2025-05-17 12:31:14.845,1,26.08
21609,153,EGLV5453396,20ft,Load,2,1,5,1,2025-05-18 11:26:51.845,2025-05-18 11:28:16.845,0,13.62
21610,153,CMAU8176941,40ft,Load,11,2,5,1,2025-05-18 14:42:51.845,2025-05-18 14:45:03.845,0,29.16
21611,153,HLXU5478074,20ft,Load,1,2,5,1,2025-05-18 16:30:51.845,2025-05-18 16:34:22.845,1,19.99
21612,153,CMAU4499611,40HC,Discharge,5,2,5,1,2025-05-17 19:26:51.845,2025-05-17 19:30:06.845,0,15.12
21613,153,MSKU2893301,20ft,Discharge,2,2,5,1,2025-05-17 17:15:51.845,2025-05-17 17:17:34.845,0,19.93
21614,153,CMAU3522940,40ft,Discharge,2,1,5,1,2025-05-18 09:31:51.845,2025-05-18 09:34:52.845,0,10.41
21615,153,MSCU3858286,40ft,Load,2,2,5,1,2025-05-18 20:43:51.845,2025-05-18 20:47:07.845,0,9.78
21616,153,MSKU7852498,40ft,Shift,2,1,5,1,2025-05-18 06:43:51.845,2025-05-18 06:46:24.845,0,10.02
21617,153,ONEU6352011,40ft,Load,6,2,5,1,2025-05-17 14:48:51.845,2025-05-17 14:51:10.845,1,9.86
21618,153,ONEU9481151,20ft,Discharge,6,3,5,1,2025-05-19 00:01:51.845,2025-05-19 00:04:01.845,1,12.41
21619,153,MSKU3250331,40ft,Load,1,1,5,1,2025-05-18 06:15:51.845,2025-05-18 06:19:11.845,0,19.68
21620,153,COSU6399390,20ft,Discharge,2,3,5,1,2025-05-17 23:07:51.845,2025-05-17 23:11:06.845,0,7.19
21621,153,MSKU1648575,40HC,Load,1,1,5,1,2025-05-18 10:35:51.845,2025-05-18 10:37:59.845,0,16.52
21622,153,ONEU4237825,40ft,Shift,2,3,5,1,2025-05-18 05:01:51.845,2025-05-18 05:04:50.845,0,4.39
21623,153,MSKU6209902,20ft,Discharge,2,1,5,1,2025-05-17 11:56:51.845,2025-05-17 11:58:52.845,0,18.19
21624,153,EGLV1351799,40ft,Load,1,2,5,1,2025-05-18 15:53:51.845,2025-05-18 15:56:42.845,0,7.13
21625,153,EGLV4567470,20ft,Load,11,1,5,1,2025-05-18 12:47:51.845,2025-05-18 12:51:01.845,0,7.83
21626,153,COSU4092030,40ft,Load,5,3,5,1,2025-05-18 05:43:51.845,2025-05-18 05:47:18.845,0,29.04
21627,153,MSCU6286873,40ft,Load,2,3,5,1,2025-05-17 23:40:51.845,2025-05-17 23:43:43.845,0,15.03
21628,153,MSKU2732388,40ft,Load,11,3,5,1,2025-05-18 02:49:51.845,2025-05-18 02:51:55.845,0,18.89
21629,153,MSCU9905473,20ft,Shift,6,3,5,1,2025-05-18 05:18:51.845,2025-05-18 05:20:46.845,0,14.13
21630,153,COSU5637136,40ft,Load,1,2,5,1,2025-05-17 19:35:51.845,2025-05-17 19:37:07.845,0,26.88
21631,153,MSKU7132909,40ft,Load,11,2,5,1,2025-05-17 15:12:51.845,2025-05-17 15:14:32.845,0,28.69
21632,153,CMAU6096741,40ft,Discharge,1,1,5,1,2025-05-18 13:56:51.845,2025-05-18 13:59:22.845,1,31.03
21633,153,MSCU4761166,20ft,Load,6,2,5,1,2025-05-18 18:11:51.845,2025-05-18 18:13:08.845,0,20.95
21634,153,EGLV9767428,40ft,Load,11,2,5,1,2025-05-18 19:38:51.845,2025-05-18 19:41:02.845,0,12.82
21635,153,CMAU7320307,40ft,Load,2,1,5,1,2025-05-17 11:13:51.845,2025-05-17 11:16:15.845,0,20.79
21636,153,HLXU7776400,40HC,Discharge,2,3,5,1,2025-05-17 23:03:51.845,2025-05-17 23:07:17.845,0,13.69
21637,153,CMAU6367463,40ft,Load,5,2,5,1,2025-05-17 19:22:51.845,2025-05-17 19:26:24.845,0,17.12
21638,153,MSCU4167522,45ft,Discharge,11,2,5,1,2025-05-18 19:33:51.845,2025-05-18 19:37:22.845,0,20.05
21639,153,COSU1355168,40ft,Discharge,11,3,5,1,2025-05-19 01:40:51.845,2025-05-19 01:43:40.845,0,23.49
21640,153,EGLV1851886,40ft,Load,2,1,5,1,2025-05-17 13:51:51.845,2025-05-17 13:53:41.845,1,8.23
21641,153,EGLV1695252,40ft,Discharge,2,1,5,1,2025-05-18 07:20:51.845,2025-05-18 07:22:02.845,0,8.56
21642,153,CMAU3821313,20ft,Load,2,1,5,1,2025-05-18 07:30:51.845,2025-05-18 07:34:27.845,0,12.42
21643,153,ONEU9341777,40ft,Discharge,11,2,5,1,2025-05-17 20:23:51.845,2025-05-17 20:25:46.845,0,26.47
21644,153,HLXU6526621,40ft,Discharge,2,1,5,1,2025-05-17 13:11:51.845,2025-05-17 13:13:10.845,1,29.87
21645,153,MSKU3504258,40ft,Shift,11,2,5,1,2025-05-17 18:40:51.845,2025-05-17 18:43:00.845,1,28.67
21646,153,COSU1768499,40ft,Restow,5,1,5,1,2025-05-18 07:59:51.845,2025-05-18 08:03:17.845,1,30.68
21647,153,COSU2321356,40ft,Restow,2,2,5,1,2025-05-18 17:40:51.845,2025-05-18 17:42:14.845,0,5.88
21648,153,EGLV9748013,20ft,Shift,2,3,5,1,2025-05-18 05:11:51.845,2025-05-18 05:13:07.845,0,7.93
21649,153,EGLV6226277,40ft,Discharge,11,3,5,1,2025-05-18 05:58:51.845,2025-05-18 06:02:25.845,0,18.48
21650,153,COSU3452698,20ft,Load,2,2,5,1,2025-05-18 20:01:51.845,2025-05-18 20:03:11.845,0,8.98
21651,153,EGLV8177996,20ft,Load,11,1,5,1,2025-05-17 09:43:51.845,2025-05-17 09:46:17.845,0,8.44
21652,153,MSCU9841287,40ft,Load,11,3,5,1,2025-05-19 00:02:51.845,2025-05-19 00:04:39.845,0,16.73
21653,153,HLXU6292727,40ft,Discharge,5,1,5,1,2025-05-18 06:35:51.845,2025-05-18 06:38:54.845,0,21.94
21654,153,COSU2993510,40ft,Discharge,5,3,5,1,2025-05-17 22:20:51.845,2025-05-17 22:23:19.845,0,11.83
21655,153,ONEU6813914,40ft,Load,1,3,5,1,2025-05-18 03:19:51.845,2025-05-18 03:21:45.845,0,27.43
21656,153,ONEU7326534,40ft,Load,6,3,5,1,2025-05-18 00:13:51.845,2025-05-18 00:15:19.845,0,25.97
21657,153,MSCU3177529,20ft,Load,5,1,5,1,2025-05-18 10:51:51.845,2025-05-18 10:54:43.845,0,21.74
21658,153,EGLV3224172,20ft,Load,2,1,5,1,2025-05-18 06:14:51.845,2025-05-18 06:18:22.845,0,16.04
21659,153,MSCU6376604,40ft,Load,5,1,5,1,2025-05-17 11:48:51.845,2025-05-17 11:51:09.845,0,9.0
21660,153,ONEU2416766,40HC,Discharge,2,3,5,1,2025-05-18 00:42:51.845,2025-05-18 00:44:10.845,0,13.08
21661,153,COSU5166303,20ft,Load,5,2,5,1,2025-05-17 16:29:51.845,2025-05-17 16:32:49.845,0,22.22
21662,153,HLXU7183210,40ft,Load,5,1,5,1,2025-05-18 09:28:51.845,2025-05-18 09:30:16.845,0,29.67
21663,153,EGLV8461284,20ft,Discharge,11,2,5,1,2025-05-18 15:18:51.845,2025-05-18 15:20:27.845,0,10.13
21664,153,HLXU1709755,20ft,Load,11,1,5,1,2025-05-18 07:25:51.845,2025-05-18 07:28:09.845,0,9.75
21665,153,CMAU9785813,20ft,Discharge,11,2,5,1,2025-05-17 20:03:51.845,2025-05-17 20:07:12.845,0,4.72
21666,153,CMAU4474158,40ft,Load,5,2,5,1,2025-05-17 16:38:51.845,2025-05-17 16:40:04.845,0,8.3
21667,153,HLXU1820727,40ft,Discharge,1,1,5,1,2025-05-18 06:58:51.845,2025-05-18 07:00:50.845,0,15.52
21668,153,COSU1853483,40ft,Load,2,3,5,1,2025-05-18 22:33:51.845,2025-05-18 22:36:07.845,0,24.06
21669,153,MSKU4717849,40ft,Discharge,5,1,5,1,2025-05-17 09:23:51.845,2025-05-17 09:25:16.845,1,20.25
21670,153,EGLV9250139,20ft,Restow,5,2,5,1,2025-05-17 14:58:51.845,2025-05-17 15:01:31.845,0,18.85
21671,153,COSU2864859,20ft,Discharge,5,3,5,1,2025-05-18 05:52:51.845,2025-05-18 05:56:06.845,0,3.1
21672,153,COSU3172256,45ft,Discharge,11,1,5,1,2025-05-18 12:30:51.845,2025-05-18 12:32:14.845,0,11.41
21673,153,COSU1662179,40ft,Load,11,3,5,1,2025-05-18 02:00:51.845,2025-05-18 02:03:44.845,0,11.64
21674,153,HLXU1719234,40ft,Load,2,3,5,1,2025-05-18 02:34:51.845,2025-05-18 02:36:38.845,0,6.83
21675,153,ONEU1227193,40HC,Load,6,3,5,1,2025-05-17 23:46:51.845,2025-05-17 23:48:24.845,0,16.84
21676,153,ONEU1726162,20ft,Discharge,5,1,5,1,2025-05-17 11:07:51.845,2025-05-17 11:09:35.845,0,19.13
21677,153,EGLV4437555,40ft,Load,6,1,5,1,2025-05-17 12:14:51.845,2025-05-17 12:16:35.845,0,17.01
21678,153,COSU5246657,40HC,Load,1,3,5,1,2025-05-18 23:36:51.845,2025-05-18 23:39:32.845,0,31.39
21679,153,CMAU7318669,40ft,Load,1,1,5,1,2025-05-18 09:16:51.845,2025-05-18 09:19:43.845,1,24.52
21680,153,ONEU2231399,40ft,Discharge,11,2,5,1,2025-05-17 20:46:51.845,2025-05-17 20:49:43.845,0,10.43
21681,153,ONEU7219874,40ft,Discharge,5,2,5,1,2025-05-18 21:33:51.845,2025-05-18 21:36:46.845,0,27.02
21682,153,HLXU9474711,40ft,Discharge,2,3,5,1,2025-05-18 05:11:51.845,2025-05-18 05:13:25.845,0,4.51
21683,153,EGLV8468018,40ft,Load,2,2,5,1,2025-05-18 15:08:51.845,2025-05-18 15:11:31.845,1,17.56
21684,153,HLXU7444323,40ft,Discharge,2,1,5,1,2025-05-18 06:55:51.845,2025-05-18 06:59:05.845,0,28.54
21685,153,HLXU4247217,20ft,Load,5,3,5,1,2025-05-18 01:21:51.845,2025-05-18 01:25:06.845,0,10.37
21686,153,EGLV3453730,45ft,Discharge,5,3,5,1,2025-05-19 00:15:51.845,2025-05-19 00:17:20.845,1,13.21
21687,153,CMAU3689859,20ft,Load,2,1,5,1,2025-05-17 12:22:51.845,2025-05-17 12:24:53.845,0,7.66
21688,153,ONEU7298415,20ft,Discharge,2,3,5,1,2025-05-17 23:39:51.845,2025-05-17 23:42:38.845,0,9.52
21689,153,MSCU4466332,20ft,Load,11,2,5,1,2025-05-18 19:12:51.845,2025-05-18 19:15:54.845,0,19.52
21690,153,MSKU3208209,40HC,Discharge,11,3,5,1,2025-05-18 04:42:51.845,2025-05-18 04:46:07.845,0,26.24
21691,153,EGLV1801592,40ft,Load,2,1,5,1,2025-05-18 09:55:51.845,2025-05-18 09:58:55.845,0,17.17
21692,153,HLXU3607794,40ft,Discharge,1,3,5,1,2025-05-18 22:41:51.845,2025-05-18 22:43:07.845,0,19.21
21693,153,EGLV5041013,40HC,Load,6,2,5,1,2025-05-17 15:52:51.845,2025-05-17 15:54:45.845,0,21.86
21694,153,CMAU9633324,40ft,Discharge,11,3,5,1,2025-05-18 04:31:51.845,2025-05-18 04:34:15.845,0,5.99
21695,153,ONEU3331335,40ft,Load,5,3,5,1,2025-05-19 00:35:51.845,2025-05-19 00:38:03.845,0,19.8
21696,153,COSU5786153,40ft,Load,6,3,5,1,2025-05-18 23:42:51.845,2025-05-18 23:45:09.845,0,30.68
21697,153,MSCU1822477,20ft,Load,6,1,5,1,2025-05-18 09:02:51.845,2025-05-18 09:05:00.845,0,4.35
21698,153,MSCU8989866,40ft,Discharge,6,1,5,1,2025-05-17 09:30:51.845,2025-05-17 09:32:21.845,0,20.71
21699,153,ONEU1534635,40ft,Discharge,2,2,5,1,2025-05-18 19:14:51.845,2025-05-18 19:17:00.845,0,23.05
21700,153,MSCU8806257,40ft,Load,11,1,5,1,2025-05-18 08:27:51.845,2025-05-18 08:31:06.845,0,25.71
21701,153,CMAU9132231,40ft,Discharge,6,2,5,1,2025-05-18 21:37:51.845,2025-05-18 21:39:50.845,0,29.15
21702,153,ONEU6813521,40ft,Discharge,2,1,5,1,2025-05-17 11:28:51.845,2025-05-17 11:31:21.845,0,13.62
21703,154,HLXU3033342,40ft,Load,2,2,6,1,2025-05-18 20:36:14.303,2025-05-18 20:37:47.303,0,12.66
21704,154,MSCU5991740,20ft,Load,5,2,6,1,2025-05-19 15:45:14.303,2025-05-19 15:46:26.303,0,11.21
21705,154,MSKU5491199,40HC,Discharge,11,3,6,1,2025-05-19 22:25:14.303,2025-05-19 22:27:02.303,0,14.37
21706,154,ONEU2522167,40ft,Discharge,1,3,6,1,2025-05-19 03:38:14.303,2025-05-19 03:39:49.303,0,10.23
21707,154,MSCU9558463,20ft,Discharge,2,3,6,1,2025-05-19 03:36:14.303,2025-05-19 03:39:11.303,0,8.31
21708,154,MSCU7912140,20ft,Load,5,2,6,1,2025-05-19 18:19:14.303,2025-05-19 18:22:22.303,0,20.16
21709,154,HLXU7461240,20ft,Discharge,5,2,6,1,2025-05-19 15:11:14.303,2025-05-19 15:14:26.303,0,15.06
21710,154,MSKU7188288,40ft,Load,5,3,6,1,2025-05-18 23:59:14.303,2025-05-19 00:01:19.303,1,4.81
21711,154,CMAU8463423,45ft,Discharge,5,1,6,1,2025-05-19 09:03:14.303,2025-05-19 09:06:39.303,0,21.3
21712,154,MSKU2685357,40ft,Discharge,5,3,6,1,2025-05-19 05:04:14.303,2025-05-19 05:06:28.303,0,30.21
21713,154,MSCU9510540,20ft,Load,5,1,6,1,2025-05-19 13:16:14.303,2025-05-19 13:17:40.303,0,2.32
21714,154,CMAU7648386,40ft,Discharge,6,3,6,1,2025-05-19 01:35:14.303,2025-05-19 01:38:10.303,0,7.59
21715,154,MSKU2009370,40ft,Shift,6,3,6,1,2025-05-18 23:20:14.303,2025-05-18 23:23:45.303,0,5.1
21716,154,CMAU8372160,40ft,Restow,6,2,6,1,2025-05-19 20:46:14.303,2025-05-19 20:49:04.303,0,23.88
21717,154,MSKU8332804,40ft,Discharge,11,3,6,1,2025-05-18 23:18:14.303,2025-05-18 23:21:38.303,0,31.73
21718,154,MSKU4622084,40ft,Load,1,1,6,1,2025-05-19 08:38:14.303,2025-05-19 08:39:42.303,0,18.86
21719,154,CMAU5859846,20ft,Discharge,2,3,6,1,2025-05-19 00:16:14.303,2025-05-19 00:18:55.303,0,9.19
